date,favorites,id,isRetweet,retweets,text
1508277368000,60965,920408108194783232,false,13027,"Any increase in ObamaCare premiums is the fault of the Democrats for giving us a ""product"" that never had a chance of working."
1508277094000,52992,920406959320371200,false,12350,"So much Fake News being put in dying magazines and newspapers. Only place worse may be @NBCNews, @CBSNews, @ABC and @CNN. Fiction writers!"
1508266783000,31764,920363714062274560,false,5250,It was my great honor to welcome Prime Minister Alexis Tsipras of Greece to the WH today! 🎥https://t.co/Bn1vM6fYW9 📸https://t.co/j0roMFT3YL https://t.co/MPe5HWFcZ1
1508261144000,21237,920340060947574786,false,3377,Join me LIVE from the Rose Garden at 1:30pmE with Prime Minister Alexis Tsipras of Greece. ➡️https://t.co/Bn1vM6fYW9 https://t.co/dZB4mDBKpi
1508256988000,38624,920322631412473856,false,8981,"""Dow Passes 23,000 for the First Time, Fueled by Strong Earnings""
#Dow23K📈https://t.co/wnkrddYlb9 https://t.co/wlP0NCNcou"
1508243985000,42240,920268091329859585,false,6861,Rep.Tom Marino has informed me that he is withdrawing his name from consideration as drug czar. Tom is a fine man and a great Congressman!
1508196725000,55694,920069869365878785,false,9703,Always great to see the wonderful people of South Carolina. Thank you for the beautiful welcome at Greenville-Spartanburg Int'l Airport! https://t.co/maO9Nc0sTe
1508159563000,125555,919914000959397888,false,26374,"I was recently asked if Crooked Hillary Clinton is going to run in 2020? My answer was, ""I hope so!"""
1508158670000,81708,919910256624447493,false,15347,"The U.S. has gained more than 5.2 trillion dollars in Stock Market Value since Election Day! Also, record business enthusiasm."
1508158489000,78756,919909494200528897,false,15896,"Since Election Day on November 8, the Stock Market is up more than 25%, unemployment is at a 17 year low &amp; companies are coming back to U.S."
1508158167000,63983,919908143475412993,false,16382,"Dem Senator Schumer hated the Iran deal made by President Obama, but now that I am involved, he is OK with it. Tell that to Israel, Chuck!"
1508156509000,47851,919901190376259586,false,9945,The Democrats only want to increase taxes and obstruct. That's all they are good at!
1508156230000,48736,919900022409449474,false,10163,Art Laffer just said that he doesn't know how a Democrat could vote against the big tax cut/reform bill and live with themselves!  @FoxNews
1508075187000,65187,919560102725738498,false,11590,"...approvals of The Keystone XL &amp; Dakota Access pipelines. Also, look at the recent EPA cancelations &amp; our great new Supreme Court Justice!"
1508073905000,50412,919554724512387072,false,9859,"The Failing @nytimes, in a story by Peter Baker, should have mentioned the rapid terminations by me of TPP &amp; The Paris Accord &amp; the fast...."
1508016442000,59367,919313707355787264,false,12447,The Democrats in the Southwest part of Virginia have been abandoned by their Party. Republican Ed Gillespie will never let you down!
1507980420000,99506,919162619889704961,false,17749,Very proud of my Executive Order which will allow greatly expanded access and far lower costs for HealthCare. Millions of people benefit!
1507979929000,70206,919160558712172544,false,14216,"Health Insurance stocks, which have gone through the roof during the ObamaCare years, plunged yesterday after I ended their Dems windfall!"
1507944680000,57264,919012714827145216,false,12597,"Such a wonderful statement from the great @LouDobbs. ""We take up what may be the most accomplished presidency in modern American history."""
1507943874000,51169,919009334016856065,false,9703,"ObamaCare is causing such grief and tragedy for so many. It is being dismantled but in the meantime, premiums &amp; deductibles are way up!"
1507943455000,57608,919007577681354752,false,12333,"Money pouring into Insurance Companies profits, under the guise of ObamaCare, is over. They have made a fortune.
Dems must get smart &amp; deal!"
1507942968000,45233,919005534883328000,false,8726,"Many people talking, with much agreement, on my Iran speech today. Participants in the deal are making lots of money on trade with Iran!"
1507942439000,59187,919003314674634752,false,11352,Starting to develop a much better relationship with Pakistan and its leaders. I want to thank them for their cooperation on many fronts.
1507932117000,34542,918960024256434176,false,8219,#WeeklyAddress🇺🇸 https://t.co/riqEiBNwk2
1507918140000,55564,918901399080935424,false,13746,"Today, I announced our strategy to confront the Iranian regime’s hostile actions and to ensure that they never acquire a nuclear weapon. https://t.co/N4ISdjuEdC"
1507916496000,40510,918894502185787392,false,8863,"""Consumer confidence soars to highest level since 2004""
📈https://t.co/RvxCPAFI2A https://t.co/U8MS9K45fX"
1507914435000,67520,918885859230875649,false,16809,"In America, we don't worship government - we worship God. 
#ValuesVotersSummit https://t.co/YQ3iDlWylK"
1507912228000,61701,918876603148652544,false,13175,I have no greater privilege than to serve as your Commander-in-Chief. HAPPY BIRTHDAY to the incredible men and women @USNavy!#242NavyBday https://t.co/qcdB4U8CqA
1507896062000,53106,918808798059483136,false,9442,"The wonderful people of Puerto Rico, with their unmatched spirit, know how bad things were before the H's. I will always be with them!"
1507895490000,77037,918806396875010048,false,17606,"Hard to believe that the Democrats, who have gone so far LEFT that they are no longer recognizable, are fighting so hard for Sanctuary crime"
1507893252000,63724,918797009133465600,false,12099,ObamaCare is a broken mess. Piece by piece we will now begin the process of giving America the great HealthCare it deserves!
1507893030000,42580,918796079243677696,false,9073,"Sadly, they and others are Fake News, and the public is just beginning to figure it out! https://t.co/8B8AyA7V1s"
1507887414000,53359,918772522983874561,false,10978,The Democrats ObamaCare is imploding. Massive subsidy payments to their pet insurance companies has stopped. Dems should call me to fix!
1507857503000,57873,918647067224035334,false,12905,"It is time to take care of OUR COUNTRY, to rebuild OUR COMMUNITIES, and to protect our GREAT AMERICAN WORKERS! #TaxReform https://t.co/FEjGjT4xp9"
1507853579000,72053,918630610167529472,false,16957,People are just now starting to find out how dishonest and disgusting (FakeNews) @NBCNews is. Viewers beware. May be worse than even @CNN!
1507839572000,42043,918571860308254720,false,8644,"Happy #NationalFarmersDay!
📸https://t.co/dN39R1IMlA https://t.co/QbUG1pztaI"
1507832260000,58022,918541193037967361,false,12380,"We need a tax system that is FAIR to working FAMILIES &amp, that encourages companies to STAY in AMERICA, GROW in AMERICA, and HIRE in AMERICA! https://t.co/DdI1yWi7YZ"
1507827986000,43865,918523263554412544,false,10148,"The time has come to take action to IMPROVE access, INCREASE choices, and LOWER COSTS for HEALTHCARE! ➡️https://t.co/mz5fdveTVh https://t.co/dDZLsKuNSe"
1507812329000,66978,918457595618365441,false,13073,The Fake News Is going all out in order to demean and denigrate! Such hatred!
1507806420000,54280,918432809282342912,false,10468,"...We cannot keep FEMA, the Military &amp; the First Responders, who have been amazing (under the most difficult circumstances) in P.R. forever!"
1507805933000,42660,918430769776914432,false,7929,...accountability say the Governor. Electric and all infrastructure was disaster before hurricanes. Congress to decide how much to spend....
1507805382000,39454,918428456869916672,false,7918,"""Puerto Rico survived the Hurricanes, now a financial crisis looms largely of their own making."" says Sharyl Attkisson. A total lack of....."
1507802651000,31556,918417002733154305,false,5208,Clips from tax speech and @seanhannity on @foxandfriends now. Have a great day!
1507768857000,51234,918275261011038210,false,10578,"In even the darkest moments, the light of our people has shown through their goodness, their courage and their love. #USA🇺🇸 https://t.co/8JK8aM2a1L"
1507766982000,72622,918267396493922304,false,15551,"Network news has become so partisan, distorted and fake that licenses must be challenged and, if appropriate, revoked. Not fair to public!"
1507766168000,26748,918263984029085697,false,4332,Joining @SeanHannity tonight at 9pmE on @FoxNews. Enjoy! https://t.co/RCfiJus5Rw
1507764529000,47955,918257107182473216,false,9768,"We need a tax system that is FAIR to working families &amp, that encourages companies to STAY in America, GROW in America, and HIRE in America🇺🇸 https://t.co/u9ZgijgLE3"
1507757527000,48507,918227740700102657,false,8095,I will be interviewed tonight on @FoxNews by @SeanHannity at 9pmE. Enjoy!
1507756729000,23615,918224393062551552,false,4014,"Join me LIVE at 5:45pmE from Harrisburg, Pennsylvania! 
#TaxReform #USA🇺🇸
https://t.co/fDUEMpRTcE https://t.co/1mMjl1HNpl"
1507751361000,97153,918201878479073280,false,15070,Happy to announce we are awarding $1M to Las Vegas - in order to help local law enforcement working OT to respond to last Sunday’s tragedy.
1507730144000,82360,918112884630093825,false,17903,"With all of the Fake News coming out of NBC and the Networks, at what point is it appropriate to challenge their License? Bad for country!"
1507729522000,60920,918110279367643137,false,14680,"Fake @NBCNews made up a story that I wanted a ""tenfold"" increase in our U.S. nuclear arsenal. Pure fiction, made up to demean. NBC = CNN!"
1507718830000,89440,918065431939829760,false,16132,It is about time that Roger Goodell of the NFL is finally demanding that all players STAND for our great National Anthem-RESPECT OUR COUNTRY
1507718197000,70836,918062778522505216,false,15166,"The Democrats want MASSIVE tax increases &amp; soft, crime producing borders.The Republicans want the biggest tax cut in history &amp; the WALL!"
1507717878000,62324,918061437750267904,false,12026,It would be really nice if the Fake News Media would report the virtually unprecedented Stock Market growth since the election.Need tax cuts
1507717610000,46189,918060313748164608,false,8752,"...if Congress gives us the massive tax cuts (and reform) I am asking for, those numbers will grow by leaps and bounds. #MAGA"
1507717275000,67279,918058910673760258,false,14352,"Stock Market has increased by 5.2 Trillion dollars since the election on November 8th, a 25% increase. Lowest unemployment in 16 years and.."
1507684903000,64639,917923131003719681,false,12241,"...fired. This story is totally made up by the dishonest media.The Chief is doing a FANTASTIC job for me and, more importantly, for the USA!"
1507684526000,57732,917921548677328896,false,12404,"The Fake News is at it again, this time trying to hurt one of the finest people I know, General John Kelly, by saying he will soon be....."
